# completamenti	seed_123456789	seed_2010924726	seed_417893401	seed_281668658	seed_1918141768
29900	7,3928	7,1644	7,7564	7,3181	7,2913
29920	7,3925	7,1619	7,7553	7,3195	7,2930
29940	7,3927	7,1625	7,7530	7,3177	7,2906
29960	7,3923	7,1643	7,7530	7,3166	7,2946
29980	7,3913	7,1627	7,7518	7,3150	7,2966
30000	7,3911	7,1605	7,7498	7,3170	7,2951
30020	7,3919	7,1605	7,7504	7,3206	7,2937
30040	7,3927	7,1593	7,7491	7,3196	7,2900
30060	7,3967	7,1584	7,7479	7,3189	7,2926
30080	7,4006	7,1570	7,7472	7,3193	7,2925
30100	7,4093	7,1569	7,7437	7,3185	7,2912
30120	7,4116	7,1566	7,7420	7,3174	7,2900
30140	7,4110	7,1557	7,7407	7,3182	7,2886
30160	7,4096	7,1542	7,7381	7,3184	7,2889
30180	7,4100	7,1528	7,7361	7,3190	7,2885
30200	7,4085	7,1499	7,7368	7,3200	7,2888
30220	7,4046	7,1490	7,7348	7,3197	7,2882
30240	7,4016	7,1488	7,7323	7,3181	7,2879
30260	7,4004	7,1497	7,7351	7,3163	7,2869
30280	7,4002	7,1483	7,7353	7,3130	7,2878
30300	7,3994	7,1523	7,7370	7,3104	7,2884
30320	7,3975	7,1554	7,7347	7,3082	7,2885
30340	7,3974	7,1535	7,7318	7,3065	7,2862
30360	7,3958	7,1538	7,7301	7,3063	7,2858
30380	7,3931	7,1548	7,7292	7,3069	7,2861
30400	7,3909	7,1545	7,7277	7,3063	7,2842
30420	7,3889	7,1522	7,7262	7,3046	7,2841
30440	7,3872	7,1532	7,7224	7,3030	7,2840
30460	7,3870	7,1582	7,7208	7,3015	7,2844
30480	7,3865	7,1612	7,7212	7,2990	7,2821
30500	7,3887	7,1657	7,7238	7,2976	7,2833
30520	7,3869	7,1678	7,7230	7,2968	7,2855
30540	7,3861	7,1678	7,7239	7,2955	7,2830
30560	7,3847	7,1698	7,7223	7,2976	7,2838
30580	7,3835	7,1705	7,7205	7,2975	7,2854
30600	7,3821	7,1719	7,7200	7,2954	7,2858
30620	7,3822	7,1727	7,7194	7,2928	7,2838
30640	7,3804	7,1730	7,7193	7,2928	7,2835
30660	7,3794	7,1739	7,7183	7,2965	7,2840
30680	7,3786	7,1735	7,7168	7,2997	7,2823
30700	7,3768	7,1717	7,7154	7,3000	7,2817
30720	7,3742	7,1715	7,7162	7,2991	7,2797
30740	7,3738	7,1704	7,7135	7,2995	7,2775
30760	7,3757	7,1690	7,7131	7,3006	7,2777
30780	7,3760	7,1715	7,7134	7,2988	7,2761
30800	7,3765	7,1726	7,7159	7,3002	7,2737
30820	7,3785	7,1732	7,7161	7,3016	7,2721
30840	7,3774	7,1710	7,7130	7,3027	7,2688
30860	7,3750	7,1723	7,7146	7,3037	7,2683
30880	7,3755	7,1718	7,7190	7,3018	7,2654
30900	7,3759	7,1705	7,7197	7,3020	7,2656
30920	7,3764	7,1710	7,7203	7,3037	7,2639
30940	7,3765	7,1715	7,7234	7,3039	7,2607
30960	7,3746	7,1715	7,7272	7,3020	7,2607
30980	7,3739	7,1711	7,7273	7,3023	7,2599
31000	7,3757	7,1730	7,7247	7,3014	7,2571
31020	7,3726	7,1739	7,7231	7,2997	7,2577
31040	7,3706	7,1756	7,7246	7,2979	7,2590
31060	7,3710	7,1741	7,7228	7,2968	7,2566
31080	7,3704	7,1750	7,7217	7,2954	7,2558
31100	7,3670	7,1772	7,7205	7,2949	7,2573
31120	7,3655	7,1756	7,7196	7,2926	7,2564
31140	7,3623	7,1778	7,7236	7,2916	7,2544
31160	7,3629	7,1773	7,7230	7,2914	7,2536
31180	7,3620	7,1776	7,7201	7,2921	7,2508
31200	7,3595	7,1767	7,7189	7,2915	7,2505
31220	7,3568	7,1780	7,7186	7,2930	7,2485
31240	7,3552	7,1770	7,7169	7,2927	7,2472
31260	7,3529	7,1757	7,7151	7,2916	7,2456
31280	7,3506	7,1754	7,7131	7,2903	7,2444
31300	7,3491	7,1747	7,7119	7,2883	7,2432
31320	7,3493	7,1741	7,7109	7,2862	7,2419
31340	7,3489	7,1749	7,7086	7,2849	7,2403
31360	7,3468	7,1767	7,7083	7,2813	7,2385
31380	7,3462	7,1764	7,7072	7,2793	7,2383
31400	7,3452	7,1761	7,7051	7,2770	7,2385
31420	7,3434	7,1765	7,7054	7,2761	7,2358
31440	7,3427	7,1788	7,7071	7,2749	7,2363
31460	7,3438	7,1802	7,7075	7,2745	7,2385
31480	7,3450	7,1813	7,7055	7,2740	7,2466
31500	7,3518	7,1859	7,7060	7,2731	7,2493
31520	7,3587	7,1891	7,7073	7,2764	7,2577
31540	7,3619	7,1878	7,7058	7,2799	7,2632
31560	7,3608	7,1860	7,7058	7,2844	7,2629
31580	7,3605	7,1851	7,7051	7,2846	7,2610
31600	7,3614	7,1834	7,7066	7,2863	7,2615
31620	7,3614	7,1846	7,7039	7,2871	7,2625
31640	7,3623	7,1851	7,7048	7,2852	7,2605
31660	7,3630	7,1838	7,7060	7,2850	7,2607
31680	7,3645	7,1821	7,7057	7,2844	7,2610
31700	7,3640	7,1817	7,7087	7,2839	7,2623
31720	7,3641	7,1811	7,7114	7,2822	7,2606
31740	7,3631	7,1857	7,7161	7,2822	7,2611
31760	7,3652	7,1862	7,7168	7,2836	7,2600
31780	7,3694	7,1846	7,7153	7,2832	7,2566
31800	7,3688	7,1840	7,7160	7,2833	7,2559
31820	7,3695	7,1832	7,7189	7,2835	7,2549
31840	7,3691	7,1839	7,7277	7,2840	7,2595
31860	7,3667	7,1870	7,7321	7,2840	7,2596
31880	7,3670	7,1866	7,7309	7,2851	7,2597
31900	7,3651	7,1865	7,7295	7,2887	7,2589
31920	7,3619	7,1848	7,7286	7,2939	7,2601
31940	7,3601	7,1837	7,7268	7,2956	7,2597
31960	7,3584	7,1842	7,7244	7,2929	7,2586
31980	7,3550	7,1857	7,7253	7,2919	7,2586
32000	7,3527	7,1879	7,7263	7,2973	7,2571
32020	7,3508	7,1893	7,7239	7,2991	7,2561
32040	7,3490	7,1887	7,7235	7,2994	7,2550
32060	7,3493	7,1884	7,7267	7,2990	7,2541
32080	7,3492	7,1891	7,7294	7,3000	7,2536
32100	7,3475	7,1897	7,7340	7,2972	7,2512
32120	7,3473	7,1908	7,7423	7,2992	7,2496
32140	7,3453	7,1921	7,7443	7,3028	7,2478
32160	7,3447	7,1917	7,7440	7,3020	7,2453
32180	7,3428	7,1898	7,7427	7,3010	7,2445
32200	7,3413	7,1886	7,7432	7,3018	7,2428
32220	7,3407	7,1868	7,7455	7,3059	7,2408
32240	7,3403	7,1888	7,7452	7,3036	7,2403
32260	7,3396	7,1889	7,7442	7,3026	7,2407
32280	7,3381	7,1883	7,7452	7,3054	7,2400
32300	7,3372	7,1882	7,7468	7,3072	7,2400
32320	7,3374	7,1852	7,7459	7,3079	7,2412
32340	7,3389	7,1853	7,7447	7,3085	7,2414
32360	7,3399	7,1848	7,7436	7,3079	7,2410
32380	7,3409	7,1824	7,7427	7,3112	7,2419
32400	7,3422	7,1806	7,7405	7,3139	7,2415
32420	7,3440	7,1789	7,7403	7,3185	7,2413
32440	7,3457	7,1776	7,7392	7,3164	7,2419
32460	7,3460	7,1788	7,7381	7,3158	7,2399
32480	7,3468	7,1802	7,7379	7,3133	7,2398
32500	7,3480	7,1799	7,7368	7,3119	7,2398
32520	7,3465	7,1800	7,7354	7,3134	7,2377
32540	7,3456	7,1803	7,7349	7,3141	7,2357
32560	7,3450	7,1788	7,7370	7,3142	7,2365
32580	7,3428	7,1810	7,7359	7,3127	7,2350
32600	7,3433	7,1807	7,7385	7,3132	7,2348
32620	7,3451	7,1798	7,7421	7,3143	7,2345
32640	7,3447	7,1814	7,7409	7,3132	7,2370
32660	7,3478	7,1821	7,7388	7,3111	7,2382
32680	7,3518	7,1834	7,7398	7,3127	7,2385
32700	7,3545	7,1855	7,7378	7,3134	7,2389
32720	7,3557	7,1851	7,7360	7,3126	7,2396
32740	7,3547	7,1867	7,7316	7,3111	7,2372
32760	7,3542	7,1893	7,7281	7,3111	7,2360
32780	7,3540	7,1910	7,7242	7,3112	7,2354
32800	7,3524	7,1916	7,7223	7,3102	7,2331
32820	7,3506	7,1908	7,7209	7,3088	7,2346
32840	7,3514	7,1897	7,7207	7,3085	7,2351
32860	7,3520	7,1911	7,7203	7,3078	7,2346
32880	7,3517	7,1911	7,7194	7,3063	7,2337
32900	7,3509	7,1915	7,7189	7,3034	7,2322
32920	7,3488	7,1922	7,7213	7,3029	7,2325
32940	7,3460	7,1917	7,7214	7,3006	7,2307
32960	7,3440	7,1910	7,7196	7,3011	7,2299
32980	7,3425	7,1893	7,7202	7,3018	7,2280
33000	7,3435	7,1888	7,7199	7,3005	7,2259
33020	7,3433	7,1881	7,7183	7,2982	7,2254
33040	7,3419	7,1854	7,7163	7,3017	7,2222
33060	7,3423	7,1870	7,7133	7,3040	7,2211
33080	7,3434	7,1935	7,7122	7,3046	7,2200
33100	7,3440	7,1940	7,7115	7,3035	7,2189
33120	7,3433	7,1933	7,7105	7,3105	7,2171
33140	7,3438	7,1939	7,7100	7,3159	7,2156
33160	7,3436	7,1946	7,7072	7,3162	7,2137
33180	7,3421	7,1943	7,7041	7,3174	7,2129
33200	7,3412	7,1948	7,7015	7,3193	7,2151
33220	7,3389	7,1954	7,7018	7,3199	7,2155
33240	7,3391	7,1950	7,7018	7,3212	7,2147
33260	7,3407	7,1945	7,7015	7,3222	7,2145
33280	7,3403	7,1964	7,7000	7,3247	7,2118
33300	7,3393	7,1959	7,6981	7,3234	7,2106
33320	7,3400	7,1948	7,6993	7,3234	7,2099
33340	7,3407	7,1956	7,7021	7,3254	7,2090
33360	7,3411	7,2005	7,7009	7,3291	7,2067
33380	7,3422	7,2015	7,6994	7,3342	7,2067
33400	7,3437	7,2003	7,6988	7,3401	7,2061
33420	7,3447	7,2008	7,6961	7,3451	7,2044
33440	7,3485	7,2009	7,6946	7,3484	7,2048
33460	7,3516	7,2013	7,6901	7,3566	7,2061
33480	7,3540	7,2043	7,6898	7,3617	7,2060
33500	7,3542	7,2063	7,6895	7,3623	7,2042
33520	7,3537	7,2072	7,6884	7,3630	7,2047
33540	7,3526	7,2076	7,6867	7,3627	7,2076
33560	7,3505	7,2063	7,6837	7,3597	7,2072
33580	7,3483	7,2063	7,6841	7,3580	7,2074
33600	7,3468	7,2066	7,6826	7,3558	7,2093
33620	7,3449	7,2067	7,6800	7,3529	7,2092
33640	7,3430	7,2128	7,6813	7,3519	7,2082
33660	7,3432	7,2159	7,6788	7,3497	7,2072
33680	7,3438	7,2184	7,6818	7,3494	7,2072
33700	7,3428	7,2197	7,6843	7,3484	7,2060
33720	7,3454	7,2197	7,6845	7,3468	7,2059
33740	7,3483	7,2194	7,6854	7,3465	7,2063
33760	7,3465	7,2188	7,6845	7,3469	7,2066
33780	7,3455	7,2187	7,6842	7,3459	7,2047
33800	7,3451	7,2193	7,6821	7,3450	7,2071
33820	7,3439	7,2192	7,6826	7,3469	7,2070
33840	7,3437	7,2203	7,6825	7,3502	7,2056
33860	7,3438	7,2192	7,6812	7,3533	7,2064
33880	7,3450	7,2188	7,6798	7,3578	7,2081
33900	7,3450	7,2168	7,6807	7,3609	7,2057
33920	7,3452	7,2161	7,6799	7,3643	7,2047
33940	7,3444	7,2157	7,6788	7,3622	7,2051
33960	7,3467	7,2156	7,6817	7,3605	7,2051
33980	7,3467	7,2146	7,6838	7,3605	7,2044
34000	7,3455	7,2127	7,6858	7,3616	7,2054
34020	7,3450	7,2137	7,6854	7,3615	7,2054
34040	7,3443	7,2132	7,6854	7,3609	7,2054
34060	7,3432	7,2124	7,6857	7,3612	7,2066
34080	7,3456	7,2117	7,6858	7,3609	7,2077
34100	7,3498	7,2107	7,6852	7,3602	7,2071
34120	7,3588	7,2103	7,6878	7,3592	7,2055
34140	7,3620	7,2137	7,6906	7,3563	7,2056
34160	7,3629	7,2119	7,6903	7,3546	7,2052
34180	7,3624	7,2130	7,6879	7,3519	7,2056
34200	7,3621	7,2119	7,6854	7,3486	7,2049
34220	7,3594	7,2127	7,6837	7,3465	7,2061
34240	7,3584	7,2121	7,6850	7,3454	7,2075
34260	7,3570	7,2122	7,6848	7,3439	7,2084
34280	7,3558	7,2126	7,6831	7,3447	7,2074
34300	7,3542	7,2112	7,6835	7,3462	7,2063
34320	7,3546	7,2109	7,6836	7,3466	7,2061
34340	7,3539	7,2140	7,6825	7,3460	7,2098
34360	7,3550	7,2174	7,6823	7,3473	7,2121
34380	7,3531	7,2197	7,6820	7,3492	7,2112
34400	7,3524	7,2194	7,6827	7,3479	7,2109
34420	7,3525	7,2209	7,6807	7,3472	7,2130
34440	7,3523	7,2256	7,6799	7,3477	7,2142
34460	7,3514	7,2261	7,6795	7,3514	7,2150
34480	7,3499	7,2254	7,6791	7,3537	7,2137
34500	7,3498	7,2250	7,6776	7,3532	7,2141
34520	7,3487	7,2256	7,6789	7,3529	7,2141
34540	7,3465	7,2253	7,6782	7,3532	7,2178
34560	7,3434	7,2278	7,6764	7,3539	7,2198
34580	7,3419	7,2292	7,6748	7,3573	7,2212
34600	7,3381	7,2301	7,6747	7,3562	7,2206
34620	7,3376	7,2291	7,6755	7,3566	7,2192
34640	7,3376	7,2296	7,6752	7,3573	7,2203
34660	7,3355	7,2285	7,6769	7,3545	7,2196
34680	7,3338	7,2281	7,6758	7,3523	7,2192
34700	7,3327	7,2263	7,6758	7,3499	7,2170
34720	7,3314	7,2249	7,6743	7,3478	7,2143
34740	7,3294	7,2237	7,6747	7,3462	7,2134
34760	7,3295	7,2257	7,6758	7,3449	7,2123
34780	7,3286	7,2255	7,6766	7,3445	7,2111
34800	7,3275	7,2287	7,6760	7,3465	7,2091
34820	7,3292	7,2290	7,6762	7,3473	7,2085
34840	7,3288	7,2291	7,6775	7,3484	7,2081
34860	7,3282	7,2286	7,6780	7,3476	7,2097
34880	7,3293	7,2253	7,6772	7,3466	7,2107
34900	7,3318	7,2240	7,6782	7,3465	7,2110
34920	7,3327	7,2225	7,6778	7,3463	7,2116
34940	7,3339	7,2223	7,6781	7,3462	7,2107
34960	7,3345	7,2213	7,6782	7,3455	7,2129
34980	7,3348	7,2226	7,6757	7,3458	7,2147
35000	7,3350	7,2235	7,6749	7,3443	7,2153
35020	7,3337	7,2237	7,6740	7,3443	7,2138
35040	7,3357	7,2256	7,6718	7,3438	7,2136
35060	7,3390	7,2261	7,6717	7,3425	7,2149
35080	7,3422	7,2249	7,6715	7,3417	7,2151
35100	7,3446	7,2215	7,6716	7,3422	7,2161
35120	7,3445	7,2190	7,6716	7,3393	7,2192
35140	7,3440	7,2219	7,6727	7,3376	7,2220
35160	7,3430	7,2271	7,6726	7,3351	7,2250
35180	7,3432	7,2294	7,6734	7,3339	7,2263
35200	7,3433	7,2309	7,6736	7,3338	7,2275
35220	7,3411	7,2298	7,6728	7,3334	7,2308
35240	7,3412	7,2279	7,6726	7,3341	7,2341
35260	7,3435	7,2274	7,6728	7,3407	7,2346
35280	7,3442	7,2261	7,6705	7,3482	7,2327
35300	7,3442	7,2237	7,6676	7,3502	7,2306
35320	7,3457	7,2230	7,6700	7,3484	7,2277
35340	7,3466	7,2223	7,6698	7,3475	7,2273
35360	7,3450	7,2221	7,6688	7,3447	7,2267
35380	7,3451	7,2202	7,6693	7,3441	7,2257
35400	7,3459	7,2210	7,6695	7,3409	7,2245
35420	7,3433	7,2212	7,6686	7,3387	7,2245
35440	7,3423	7,2180	7,6662	7,3381	7,2243
35460	7,3417	7,2182	7,6682	7,3401	7,2244
35480	7,3417	7,2192	7,6684	7,3418	7,2259
35500	7,3410	7,2177	7,6670	7,3466	7,2276
35520	7,3410	7,2149	7,6681	7,3495	7,2273
35540	7,3404	7,2156	7,6687	7,3505	7,2281
35560	7,3405	7,2145	7,6701	7,3509	7,2271
35580	7,3406	7,2123	7,6696	7,3508	7,2299
35600	7,3398	7,2118	7,6692	7,3498	7,2325
35620	7,3392	7,2120	7,6702	7,3494	7,2340
35640	7,3383	7,2089	7,6694	7,3494	7,2350
35660	7,3386	7,2070	7,6724	7,3473	7,2376
35680	7,3362	7,2057	7,6729	7,3458	7,2392
35700	7,3339	7,2041	7,6737	7,3445	7,2390
35720	7,3314	7,2057	7,6741	7,3451	7,2382
35740	7,3302	7,2059	7,6737	7,3442	7,2383
35760	7,3275	7,2071	7,6739	7,3419	7,2369
35780	7,3292	7,2069	7,6731	7,3396	7,2394
35800	7,3295	7,2058	7,6733	7,3362	7,2421
35820	7,3293	7,2054	7,6726	7,3355	7,2435
35840	7,3327	7,2045	7,6707	7,3346	7,2432
35860	7,3354	7,2034	7,6699	7,3351	7,2429
35880	7,3381	7,2021	7,6707	7,3377	7,2415
35900	7,3384	7,2010	7,6689	7,3382	7,2423
35920	7,3376	7,2005	7,6662	7,3379	7,2422
35940	7,3372	7,1995	7,6653	7,3383	7,2421
35960	7,3384	7,1994	7,6626	7,3392	7,2409
35980	7,3380	7,1990	7,6630	7,3378	7,2399
36000	7,3386	7,1986	7,6620	7,3355	7,2406
36020	7,3392	7,1970	7,6605	7,3372	7,2384
36040	7,3391	7,1982	7,6627	7,3395	7,2395
36060	7,3391	7,1964	7,6654	7,3394	7,2396
36080	7,3407	7,1952	7,6637	7,3433	7,2381
36100	7,3417	7,1927	7,6623	7,3440	7,2353
36120	7,3418	7,1906	7,6607	7,3444	7,2333
36140	7,3407	7,1922	7,6596	7,3437	7,2333
36160	7,3412	7,1917	7,6592	7,3439	7,2313
36180	7,3425	7,1907	7,6562	7,3443	7,2293
36200	7,3412	7,1908	7,6550	7,3444	7,2260
36220	7,3416	7,1940	7,6531	7,3434	7,2253
36240	7,3421	7,1942	7,6522	7,3415	7,2249
36260	7,3442	7,1945	7,6498	7,3422	7,2246
36280	7,3500	7,1936	7,6476	7,3435	7,2258
36300	7,3511	7,1930	7,6466	7,3397	7,2255
36320	7,3513	7,1930	7,6468	7,3408	7,2244
36340	7,3504	7,1932	7,6464	7,3405	7,2225
36360	7,3487	7,1924	7,6459	7,3394	7,2207
36380	7,3485	7,1923	7,6465	7,3389	7,2205
36400	7,3484	7,1918	7,6471	7,3387	7,2220
36420	7,3484	7,1886	7,6487	7,3376	7,2223
36440	7,3479	7,1865	7,6490	7,3369	7,2210
36460	7,3463	7,1840	7,6482	7,3361	7,2201
36480	7,3462	7,1835	7,6472	7,3372	7,2188
36500	7,3490	7,1855	7,6471	7,3371	7,2190
36520	7,3492	7,1840	7,6459	7,3369	7,2170
36540	7,3497	7,1823	7,6444	7,3361	7,2159
36560	7,3511	7,1838	7,6422	7,3358	7,2152
36580	7,3511	7,1855	7,6425	7,3365	7,2134
36600	7,3490	7,1868	7,6418	7,3348	7,2137
36620	7,3470	7,1866	7,6433	7,3355	7,2141
36640	7,3458	7,1875	7,6436	7,3358	7,2130
36660	7,3463	7,1880	7,6449	7,3361	7,2118
36680	7,3465	7,1891	7,6444	7,3354	7,2132
36700	7,3480	7,1887	7,6422	7,3353	7,2120
36720	7,3469	7,1903	7,6420	7,3359	7,2156
36740	7,3468	7,1922	7,6415	7,3356	7,2178
36760	7,3472	7,1917	7,6392	7,3349	7,2215
36780	7,3445	7,1912	7,6382	7,3338	7,2231
36800	7,3428	7,1894	7,6372	7,3332	7,2241
36820	7,3404	7,1877	7,6361	7,3338	7,2276
36840	7,3383	7,1847	7,6336	7,3325	7,2290
36860	7,3387	7,1833	7,6342	7,3305	7,2337
36880	7,3400	7,1828	7,6340	7,3307	7,2386
36900	7,3393	7,1827	7,6318	7,3320	7,2426
36920	7,3413	7,1834	7,6310	7,3310	7,2447
36940	7,3430	7,1848	7,6286	7,3296	7,2452
36960	7,3429	7,1831	7,6265	7,3317	7,2433
36980	7,3417	7,1844	7,6257	7,3328	7,2433
37000	7,3417	7,1855	7,6245	7,3311	7,2427
37020	7,3426	7,1832	7,6223	7,3319	7,2412
37040	7,3426	7,1818	7,6208	7,3331	7,2414
37060	7,3416	7,1840	7,6172	7,3315	7,2421
37080	7,3426	7,1826	7,6171	7,3300	7,2398
37100	7,3453	7,1811	7,6160	7,3316	7,2375
37120	7,3457	7,1821	7,6140	7,3331	7,2371
37140	7,3458	7,1872	7,6148	7,3322	7,2374
37160	7,3450	7,1883	7,6152	7,3316	7,2350
37180	7,3452	7,1900	7,6154	7,3323	7,2338
37200	7,3446	7,1907	7,6148	7,3311	7,2325
37220	7,3437	7,1910	7,6153	7,3296	7,2296
37240	7,3410	7,1898	7,6145	7,3281	7,2288
37260	7,3425	7,1888	7,6115	7,3299	7,2277
37280	7,3463	7,1892	7,6100	7,3282	7,2251
37300	7,3463	7,1912	7,6097	7,3277	7,2233
37320	7,3474	7,1952	7,6079	7,3288	7,2242
37340	7,3471	7,1998	7,6089	7,3286	7,2266
37360	7,3468	7,2042	7,6100	7,3271	7,2258
37380	7,3458	7,2073	7,6111	7,3272	7,2253
37400	7,3441	7,2095	7,6119	7,3296	7,2246
37420	7,3457	7,2098	7,6140	7,3329	7,2239
37440	7,3438	7,2113	7,6142	7,3344	7,2248
37460	7,3442	7,2141	7,6150	7,3342	7,2237
37480	7,3435	7,2161	7,6152	7,3341	7,2226
37500	7,3437	7,2182	7,6140	7,3319	7,2229
37520	7,3412	7,2177	7,6134	7,3300	7,2214
37540	7,3396	7,2163	7,6121	7,3276	7,2211
37560	7,3390	7,2164	7,6132	7,3271	7,2220
37580	7,3374	7,2184	7,6130	7,3286	7,2205
37600	7,3393	7,2191	7,6156	7,3315	7,2194
37620	7,3375	7,2201	7,6159	7,3363	7,2195
37640	7,3378	7,2197	7,6142	7,3383	7,2189
37660	7,3373	7,2205	7,6132	7,3376	7,2179
37680	7,3359	7,2206	7,6136	7,3371	7,2163
37700	7,3356	7,2202	7,6115	7,3365	7,2152
37720	7,3344	7,2221	7,6128	7,3372	7,2145
37740	7,3339	7,2220	7,6187	7,3368	7,2154
37760	7,3400	7,2230	7,6236	7,3341	7,2165
37780	7,3406	7,2215	7,6291	7,3336	7,2163
37800	7,3412	7,2222	7,6298	7,3317	7,2149
37820	7,3419	7,2227	7,6292	7,3325	7,2166
37840	7,3418	7,2225	7,6277	7,3324	7,2179
37860	7,3400	7,2240	7,6289	7,3325	7,2160
37880	7,3398	7,2240	7,6289	7,3318	7,2144
37900	7,3394	7,2246	7,6264	7,3308	7,2130
37920	7,3399	7,2267	7,6295	7,3304	7,2148
37940	7,3422	7,2250	7,6313	7,3319	7,2181
37960	7,3413	7,2256	7,6304	7,3312	7,2200
37980	7,3410	7,2265	7,6282	7,3314	7,2207
38000	7,3405	7,2262	7,6315	7,3324	7,2213
38020	7,3406	7,2262	7,6355	7,3311	7,2214
38040	7,3393	7,2274	7,6367	7,3291	7,2239
38060	7,3384	7,2282	7,6368	7,3274	7,2227
38080	7,3361	7,2272	7,6378	7,3266	7,2218
38100	7,3356	7,2267	7,6384	7,3260	7,2212
38120	7,3342	7,2259	7,6362	7,3274	7,2211
38140	7,3345	7,2269	7,6360	7,3289	7,2200
38160	7,3341	7,2298	7,6352	7,3258	7,2194
38180	7,3330	7,2301	7,6341	7,3236	7,2200
38200	7,3337	7,2300	7,6356	7,3220	7,2186
38220	7,3355	7,2295	7,6421	7,3197	7,2174
38240	7,3360	7,2292	7,6447	7,3199	7,2173
38260	7,3369	7,2299	7,6444	7,3195	7,2160
38280	7,3380	7,2284	7,6445	7,3190	7,2155
38300	7,3391	7,2289	7,6451	7,3205	7,2168
38320	7,3387	7,2266	7,6453	7,3234	7,2159
38340	7,3393	7,2262	7,6450	7,3241	7,2161
38360	7,3451	7,2274	7,6491	7,3228	7,2173
38380	7,3487	7,2320	7,6498	7,3234	7,2161
38400	7,3510	7,2364	7,6496	7,3229	7,2165
38420	7,3508	7,2392	7,6503	7,3205	7,2184
38440	7,3521	7,2415	7,6525	7,3205	7,2187
38460	7,3571	7,2420	7,6519	7,3244	7,2199
38480	7,3608	7,2454	7,6510	7,3252	7,2199
38500	7,3640	7,2462	7,6527	7,3250	7,2215
38520	7,3647	7,2472	7,6563	7,3245	7,2230
38540	7,3658	7,2449	7,6605	7,3254	7,2222
38560	7,3658	7,2449	7,6620	7,3249	7,2195
38580	7,3653	7,2449	7,6651	7,3255	7,2163
38600	7,3661	7,2424	7,6648	7,3257	7,2139
38620	7,3655	7,2428	7,6651	7,3259	7,2126
38640	7,3645	7,2459	7,6649	7,3238	7,2129
38660	7,3634	7,2451	7,6651	7,3225	7,2120
38680	7,3641	7,2427	7,6628	7,3202	7,2104
38700	7,3626	7,2424	7,6620	7,3195	7,2107
38720	7,3628	7,2413	7,6633	7,3191	7,2116
38740	7,3628	7,2416	7,6629	7,3170	7,2102
38760	7,3631	7,2426	7,6592	7,3147	7,2094
38780	7,3613	7,2433	7,6595	7,3134	7,2088
38800	7,3607	7,2423	7,6590	7,3122	7,2100
38820	7,3579	7,2419	7,6571	7,3112	7,2128
38840	7,3540	7,2408	7,6578	7,3094	7,2134
38860	7,3514	7,2399	7,6575	7,3091	7,2138
38880	7,3543	7,2404	7,6562	7,3098	7,2122
38900	7,3544	7,2404	7,6565	7,3088	7,2124
38920	7,3526	7,2397	7,6575	7,3069	7,2146
38940	7,3512	7,2391	7,6591	7,3062	7,2147
38960	7,3516	7,2404	7,6574	7,3054	7,2143
38980	7,3513	7,2409	7,6568	7,3059	7,2153
39000	7,3503	7,2404	7,6543	7,3057	7,2157
39020	7,3493	7,2395	7,6522	7,3066	7,2155
39040	7,3482	7,2415	7,6514	7,3049	7,2176
39060	7,3475	7,2426	7,6503	7,3043	7,2180
39080	7,3478	7,2417	7,6495	7,3040	7,2171
39100	7,3477	7,2431	7,6488	7,3024	7,2181
39120	7,3474	7,2437	7,6490	7,3038	7,2231
39140	7,3476	7,2475	7,6519	7,3047	7,2251
39160	7,3504	7,2503	7,6550	7,3040	7,2264
39180	7,3498	7,2512	7,6656	7,3030	7,2258
39200	7,3512	7,2494	7,6692	7,3019	7,2252
39220	7,3511	7,2502	7,6712	7,3005	7,2239
39240	7,3511	7,2538	7,6692	7,3009	7,2218
39260	7,3517	7,2578	7,6712	7,2997	7,2215
39280	7,3519	7,2589	7,6724	7,2995	7,2200
39300	7,3504	7,2608	7,6735	7,3018	7,2178
39320	7,3486	7,2620	7,6725	7,3053	7,2183
39340	7,3473	7,2644	7,6710	7,3047	7,2177
39360	7,3453	7,2648	7,6703	7,3043	7,2161
39380	7,3442	7,2651	7,6707	7,3049	7,2132
39400	7,3432	7,2666	7,6709	7,3045	7,2131
39420	7,3413	7,2681	7,6705	7,3044	7,2128
39440	7,3408	7,2680	7,6712	7,3067	7,2122
39460	7,3402	7,2729	7,6711	7,3106	7,2117
39480	7,3404	7,2760	7,6703	7,3109	7,2126
39500	7,3403	7,2764	7,6686	7,3093	7,2122
39520	7,3410	7,2745	7,6700	7,3095	7,2165
39540	7,3410	7,2752	7,6722	7,3081	7,2187
39560	7,3397	7,2763	7,6740	7,3070	7,2187
39580	7,3389	7,2750	7,6723	7,3069	7,2191
39600	7,3381	7,2739	7,6721	7,3079	7,2193
39620	7,3365	7,2751	7,6721	7,3084	7,2202
39640	7,3374	7,2788	7,6711	7,3079	7,2255
39660	7,3378	7,2788	7,6696	7,3071	7,2270
39680	7,3376	7,2816	7,6703	7,3039	7,2274
39700	7,3361	7,2836	7,6681	7,3032	7,2278
39720	7,3365	7,2836	7,6673	7,3031	7,2297
39740	7,3369	7,2833	7,6668	7,3000	7,2340
39760	7,3398	7,2842	7,6655	7,2988	7,2381
39780	7,3413	7,2853	7,6638	7,2981	7,2417
39800	7,3430	7,2833	7,6638	7,2973	7,2463
39820	7,3428	7,2832	7,6621	7,2991	7,2491
39840	7,3433	7,2846	7,6597	7,2991	7,2520
