# completamenti	seed_123456789	seed_2010924726	seed_417893401	seed_281668658	seed_1918141768
29900	364,8646	357,0186	378,9002	360,1882	355,6936
29920	364,8463	356,9613	378,8483	360,2370	355,7009
29940	364,7978	356,9027	378,8632	360,2621	355,6315
29960	364,7610	356,9830	378,9121	360,2507	355,7556
29980	364,7750	356,9545	378,9165	360,1978	355,7912
30000	364,8023	356,9262	378,8359	360,2331	355,8201
30020	364,7631	356,9475	378,7623	360,3479	355,7342
30040	364,7470	356,9052	378,6915	360,3836	355,6711
30060	364,8176	356,8436	378,6140	360,3896	355,7555
30080	365,0862	356,7631	378,5361	360,3465	356,0011
30100	365,3442	356,7142	378,4564	360,3954	355,9415
30120	365,5064	356,7122	378,3629	360,3870	355,8872
30140	365,5685	356,6573	378,3935	360,3924	355,8130
30160	365,5029	356,6341	378,4161	360,4211	355,8983
30180	365,4811	356,5166	378,3345	360,4251	355,9233
30200	365,4885	356,4454	378,2668	360,4399	355,8878
30220	365,4072	356,4481	378,1753	360,3305	355,8465
30240	365,3588	356,4248	378,1174	360,3247	355,7851
30260	365,2693	356,5218	378,1245	360,2695	355,7340
30280	365,1933	356,4975	378,1530	360,2331	355,8125
30300	365,1716	356,6109	378,1410	360,1824	355,7280
30320	365,0767	356,7499	378,1284	360,1413	355,7119
30340	365,1055	356,7613	378,0463	360,1301	355,6517
30360	365,1261	356,7378	377,9935	360,1194	355,5930
30380	365,1147	356,7285	377,9383	360,0976	355,5833
30400	365,0240	356,6807	377,8460	360,1161	355,5822
30420	364,9830	356,6071	377,8863	360,0527	355,5243
30440	364,9706	356,5917	377,7826	360,0080	355,5030
30460	364,9378	356,5963	377,7211	359,9187	355,5299
30480	364,8760	356,6781	377,7561	359,8967	355,4724
30500	364,9728	356,8730	377,8996	359,8728	355,4819
30520	364,9100	357,0556	377,9125	359,8310	355,5151
30540	364,9021	357,0390	377,8573	359,7885	355,4450
30560	364,8557	356,9677	377,7416	359,8624	355,4141
30580	364,8413	356,9554	377,6345	359,9066	355,4108
30600	364,8077	356,9269	377,5997	359,8661	355,4666
30620	364,7513	356,9726	377,6321	359,7847	355,4281
30640	364,6716	356,9190	377,6001	359,7495	355,3643
30660	364,6246	356,9805	377,5065	359,8263	355,3199
30680	364,6113	357,0691	377,4511	360,0247	355,2681
30700	364,5186	357,0213	377,4034	360,1288	355,2510
30720	364,4297	357,0154	377,4283	360,0393	355,1888
30740	364,3702	356,9864	377,3758	360,0122	355,1104
30760	364,3331	356,9514	377,3657	360,0746	355,1216
30780	364,3048	356,9806	377,3032	360,0913	355,0915
30800	364,2971	357,0339	377,3426	360,0420	355,0209
30820	364,3328	357,0586	377,2919	360,0407	354,9279
30840	364,3136	357,0923	377,2119	360,0519	354,9055
30860	364,2505	357,0541	377,1489	360,1017	354,8314
30880	364,2023	357,0671	377,2634	360,1039	354,8007
30900	364,3470	357,1153	377,3744	360,0747	354,8202
30920	364,3091	357,0763	377,4029	360,1238	354,7709
30940	364,2628	357,0814	377,5790	360,1263	354,7404
30960	364,2115	357,0585	377,6215	360,0715	354,7372
30980	364,1637	357,0260	377,6397	360,0744	354,6960
31000	364,1893	357,0691	377,5969	359,9907	354,6734
31020	364,1001	357,1628	377,5136	359,9457	354,6138
31040	364,0382	357,1536	377,4869	359,8850	354,6428
31060	364,0333	357,1231	377,4067	359,8700	354,6040
31080	364,1413	357,1111	377,3829	359,8098	354,5538
31100	364,0627	357,2166	377,4048	359,8013	354,5952
31120	363,9779	357,2751	377,3868	359,7794	354,5747
31140	363,8905	357,3429	377,5302	359,7436	354,4818
31160	363,8501	357,3784	377,5449	359,7245	354,4217
31180	363,8720	357,3596	377,5270	359,7911	354,3344
31200	363,8212	357,4085	377,4596	359,7828	354,3067
31220	363,7555	357,4261	377,4139	359,8964	354,2785
31240	363,7460	357,3754	377,3578	359,8961	354,2471
31260	363,7501	357,3992	377,3118	359,8552	354,2038
31280	363,7026	357,3079	377,2030	359,8301	354,2010
31300	363,6761	357,3600	377,1592	359,8196	354,1365
31320	363,6321	357,3180	377,0687	359,7702	354,1126
31340	363,5867	357,3558	377,0151	359,7151	354,1304
31360	363,5309	357,3790	376,9410	359,6479	354,1639
31380	363,4329	357,3160	376,8701	359,6201	354,1672
31400	363,3830	357,3921	376,8233	359,5699	354,1740
31420	363,3637	357,3460	376,7623	359,5452	354,0924
31440	363,3237	357,3660	376,8347	359,5144	354,1009
31460	363,3381	357,4724	376,8857	359,5158	354,0618
31480	363,4130	357,6114	376,7722	359,5488	354,3178
31500	363,7024	357,7242	376,7561	359,5038	354,6398
31520	364,0777	357,8879	376,7354	359,6194	354,9981
31540	364,2762	357,9034	376,7157	359,7467	355,3505
31560	364,3149	357,8271	376,7183	359,9125	355,4305
31580	364,3041	357,7843	376,6860	360,0876	355,3628
31600	364,2576	357,7597	376,6785	360,0702	355,2974
31620	364,2002	357,7904	376,6187	360,0865	355,2802
31640	364,1511	357,7741	376,5861	360,0493	355,2115
31660	364,1123	357,8094	376,5563	360,0271	355,1275
31680	364,1962	357,7490	376,5578	360,0106	355,0951
31700	364,1698	357,6925	376,6586	359,9683	355,1220
31720	364,1242	357,6323	376,7729	359,8929	355,0680
31740	364,1119	357,9371	376,9027	359,8743	354,9883
31760	364,1511	357,9480	377,0368	359,8149	354,9456
31780	364,4055	357,9160	377,0691	359,8378	354,8820
31800	364,4949	357,9412	377,0350	359,7442	354,8360
31820	364,4900	357,9013	377,0677	359,7266	354,8063
31840	364,4642	357,8620	377,3506	359,7090	355,0585
31860	364,4001	357,9514	377,5156	359,6870	355,2223
31880	364,3582	357,9748	377,6682	359,7455	355,1941
31900	364,2682	357,9177	377,6679	359,7878	355,1452
31920	364,2109	357,9021	377,6639	360,0121	355,1497
31940	364,2063	357,8634	377,5990	360,1117	355,1458
31960	364,1407	357,8364	377,5719	360,0492	355,0700
31980	364,1012	357,8430	377,4990	360,0559	355,0114
32000	364,0564	357,8647	377,5759	360,1392	354,9987
32020	363,9798	357,8440	377,5977	360,2686	354,9613
32040	363,9224	357,7794	377,5200	360,3206	354,9155
32060	363,8786	357,7649	377,4681	360,2765	354,8465
32080	363,8812	357,7896	377,5558	360,2729	354,8452
32100	363,8026	357,7388	377,7677	360,2122	354,7851
32120	363,7908	357,7321	378,0498	360,1640	354,7503
32140	363,7511	357,7553	378,2764	360,1745	354,7061
32160	363,7465	357,7725	378,3210	360,1838	354,6417
32180	363,6908	357,6926	378,2749	360,1685	354,5988
32200	363,6879	357,6332	378,2486	360,1442	354,5858
32220	363,6835	357,5786	378,2238	360,2152	354,6064
32240	363,6772	357,6183	378,1572	360,2142	354,5977
32260	363,6520	357,5520	378,1041	360,2668	354,6414
32280	363,6149	357,4700	378,1226	360,2727	354,6274
32300	363,5668	357,5397	378,3110	360,3051	354,6067
32320	363,5965	357,4821	378,2187	360,3035	354,5923
32340	363,6459	357,4247	378,1595	360,3601	354,5834
32360	363,6939	357,4023	378,1323	360,3050	354,5375
32380	363,6722	357,3383	378,1547	360,3304	354,6523
32400	363,6213	357,2727	378,0643	360,4723	354,6823
32420	363,7069	357,2708	378,1065	360,6914	354,6325
32440	363,7859	357,2708	378,0675	360,7276	354,6354
32460	363,7413	357,2681	378,0055	360,6978	354,5906
32480	363,7979	357,2414	377,9597	360,6322	354,5581
32500	363,8497	357,1870	377,9345	360,5702	354,5282
32520	363,8372	357,1430	377,9248	360,6140	354,4450
32540	363,8796	357,1452	377,9126	360,6721	354,4144
32560	363,8384	357,1068	378,0695	360,6641	354,4173
32580	363,8099	357,1706	378,0342	360,5916	354,4114
32600	363,8022	357,2080	378,1186	360,5612	354,4146
32620	363,8438	357,1931	378,2866	360,5982	354,3802
32640	363,7999	357,2476	378,2630	360,5558	354,3909
32660	363,9720	357,3965	378,1852	360,4806	354,5732
32680	364,1658	357,4481	378,1586	360,4795	354,5438
32700	364,3658	357,5487	378,1997	360,4793	354,5324
32720	364,3399	357,5106	378,1372	360,4467	354,5419
32740	364,3496	357,5605	378,0470	360,3865	354,4991
32760	364,2680	357,6662	377,9923	360,3316	354,4255
32780	364,1966	357,7461	377,9184	360,4313	354,3939
32800	364,1089	357,6980	377,8503	360,3685	354,4109
32820	363,9923	357,7013	377,8110	360,3119	354,3988
32840	363,9818	357,6743	377,8119	360,3387	354,4933
32860	363,9442	357,6533	377,7875	360,2959	354,4463
32880	363,9469	357,6387	377,7107	360,2618	354,4210
32900	363,9339	357,6378	377,6767	360,1879	354,4547
32920	363,8843	357,6796	377,7900	360,1617	354,4698
32940	363,8241	357,6323	377,8243	360,0953	354,4227
32960	363,8439	357,5962	377,7600	360,0740	354,3607
32980	363,8639	357,5344	377,7566	360,0674	354,3105
33000	363,8743	357,4754	377,6943	359,9975	354,2576
33020	363,9201	357,4852	377,5895	359,9133	354,2302
33040	363,8743	357,4558	377,5251	359,9447	354,2210
33060	363,8943	357,4384	377,4721	360,0459	354,1447
33080	363,8965	357,5739	377,3897	360,1095	354,1025
33100	363,8779	357,7957	377,3346	360,0648	354,0716
33120	363,8205	357,7730	377,2482	360,2280	354,0406
33140	363,8362	357,7313	377,2501	360,4332	354,0129
33160	363,8347	357,7618	377,1520	360,6288	354,0130
33180	363,7558	357,7534	377,0827	360,6578	353,9927
33200	363,7060	357,7447	377,0136	360,7517	354,0799
33220	363,6643	357,7585	377,0510	360,7600	354,0994
33240	363,6787	357,7492	376,9913	360,7298	354,0255
33260	363,7913	357,7103	377,0064	360,6894	353,9770
33280	363,9073	357,7517	376,9492	360,7805	353,9274
33300	363,8414	357,6959	376,9127	360,7469	353,8708
33320	363,8097	357,6368	376,9136	360,7152	353,8282
33340	363,9004	357,6692	376,8733	360,7191	353,7913
33360	363,8574	357,8393	376,8372	360,9634	353,7503
33380	363,8233	357,9867	376,7675	361,1859	353,7183
33400	363,8359	357,9802	376,7242	361,4126	353,6918
33420	363,8702	357,9377	376,7226	361,7554	353,6176
33440	363,8776	357,8651	376,6714	361,9182	353,6133
33460	364,0283	357,8343	376,6282	362,2580	353,6141
33480	364,1114	357,9939	376,5525	362,5652	353,6282
33500	364,0784	358,1053	376,5219	362,5632	353,5959
33520	364,0232	358,0732	376,5096	362,5458	353,5496
33540	364,0170	358,0216	376,4307	362,4905	353,5965
33560	363,9087	357,9556	376,3423	362,4450	353,6346
33580	363,8561	357,9551	376,3197	362,3842	353,6456
33600	363,8404	357,9375	376,2895	362,3589	353,6595
33620	363,7708	357,9300	376,2934	362,3104	353,6356
33640	363,7158	358,0216	376,3154	362,2615	353,5758
33660	363,6893	358,1895	376,2991	362,2189	353,4949
33680	363,7645	358,3302	376,3954	362,2110	353,4406
33700	363,7532	358,4236	376,5458	362,1567	353,4497
33720	363,8135	358,3621	376,5802	362,1497	353,4326
33740	363,8624	358,2824	376,6570	362,1104	353,5121
33760	363,8492	358,2309	376,6406	362,1337	353,4904
33780	363,8480	358,2346	376,5668	362,1216	353,4763
33800	363,7873	358,2136	376,4705	362,1521	353,5331
33820	363,8062	358,1256	376,4565	362,1610	353,5164
33840	363,7886	358,1297	376,3977	362,2074	353,4796
33860	363,8263	358,1550	376,3639	362,4204	353,4719
33880	363,8206	358,0896	376,3141	362,5774	353,4847
33900	363,8089	358,0182	376,3500	362,7163	353,4747
33920	363,7673	358,0217	376,3220	362,7955	353,4011
33940	363,7938	357,9637	376,2658	362,7707	353,4080
33960	363,8005	357,9469	376,2706	362,7217	353,4442
33980	363,7961	357,9042	376,3627	362,6416	353,4427
34000	363,7823	357,8647	376,4672	362,5865	353,4515
34020	363,7443	357,8634	376,4473	362,6248	353,4521
34040	363,6941	357,9147	376,4938	362,5485	353,4283
34060	363,7332	357,8563	376,4150	362,4678	353,4626
34080	363,7835	357,8759	376,3631	362,4414	353,3897
34100	363,9714	357,8251	376,3102	362,4353	353,3810
34120	364,2394	357,8700	376,2639	362,4364	353,3845
34140	364,5981	357,9331	376,4781	362,4053	353,4202
34160	364,7176	357,9366	376,4337	362,3606	353,3525
34180	364,7287	357,8707	376,3529	362,2774	353,3791
34200	364,7009	357,8775	376,3368	362,2000	353,3294
34220	364,6625	357,8948	376,2780	362,1615	353,4535
34240	364,6410	357,8953	376,2406	362,0979	353,5516
34260	364,5839	357,8942	376,2322	362,0683	353,5877
34280	364,5083	357,8707	376,1819	362,0465	353,5154
34300	364,4231	357,8039	376,1942	362,1312	353,5694
34320	364,3904	357,7818	376,1947	362,1187	353,5654
34340	364,3961	357,9370	376,1596	362,1262	353,6662
34360	364,3800	358,0877	376,1524	362,1665	353,8099
34380	364,3822	358,1837	376,1170	362,1888	353,7252
34400	364,4066	358,1651	376,1585	362,1617	353,7055
34420	364,3691	358,1740	376,1001	362,1407	353,8286
34440	364,3393	358,3107	376,0309	362,0851	353,8356
34460	364,2732	358,4214	375,9773	362,0345	353,7917
34480	364,2643	358,3649	375,9610	362,0717	353,7397
34500	364,1949	358,3778	375,9264	362,0288	353,7423
34520	364,1791	358,3554	375,9688	361,9811	353,7214
34540	364,1383	358,3774	376,0557	361,9127	353,8120
34560	364,0633	358,4018	376,0180	361,8385	353,9234
34580	363,9656	358,4487	376,0643	361,9339	354,0279
34600	363,9326	358,4228	376,0030	361,9529	353,9861
34620	363,8975	358,3740	375,9654	361,9458	353,9689
34640	363,9606	358,3795	375,9359	361,8769	354,0231
34660	363,9260	358,3845	375,9758	361,8189	353,9985
34680	363,8954	358,4041	375,9984	361,7898	353,9653
34700	363,8315	358,3574	375,9461	361,7337	353,8981
34720	363,8374	358,2659	375,9332	361,7098	353,8634
34740	363,8230	358,2104	375,9252	361,6648	353,9188
34760	363,7660	358,2837	375,9255	361,5917	353,8924
34780	363,7567	358,3511	376,0382	361,5527	353,8535
34800	363,7272	358,4331	376,0131	361,5922	353,8448
34820	363,7924	358,4658	376,0255	361,5704	353,8575
34840	363,7454	358,4010	376,0137	361,5270	353,8419
34860	363,7744	358,3235	375,9850	361,5284	353,8939
34880	363,7943	358,2425	375,9309	361,4693	353,9507
34900	363,7795	358,1665	375,9733	361,4616	353,9511
34920	363,8322	358,1295	375,8998	361,4549	353,9995
34940	363,8853	358,1114	375,8802	361,4262	354,0252
34960	363,9665	358,1174	375,8510	361,3702	354,1148
34980	363,9215	358,1347	375,7911	361,3799	354,1296
35000	363,8859	358,2143	375,7657	361,3470	354,1241
35020	363,8436	358,2390	375,7698	361,3390	354,0830
35040	363,8726	358,3265	375,7308	361,2415	354,0698
35060	364,0529	358,3464	375,7180	361,2195	354,1114
35080	364,2077	358,3259	375,6769	361,1679	354,1778
35100	364,4303	358,2531	375,6475	361,1403	354,2386
35120	364,4883	358,2388	375,5789	361,0633	354,2619
35140	364,5062	358,3318	375,6153	361,0073	354,3727
35160	364,4535	358,5348	375,5858	360,9568	354,5397
35180	364,4390	358,7463	375,6823	360,9170	354,6379
35200	364,4108	358,8308	375,6411	360,8738	354,7010
35220	364,3623	358,7728	375,5569	360,8323	354,7074
35240	364,3808	358,7450	375,5524	360,8483	354,6972
35260	364,4298	358,7057	375,5470	360,9803	354,6694
35280	364,5162	358,6466	375,4727	361,3838	354,5932
35300	364,5770	358,5615	375,4207	361,7132	354,5377
35320	364,6232	358,5332	375,5062	361,7161	354,4720
35340	364,6189	358,4994	375,4964	361,6883	354,4419
35360	364,5939	358,6150	375,4995	361,6447	354,3913
35380	364,5713	358,6709	375,5225	361,5978	354,3248
35400	364,5719	358,6614	375,4934	361,5404	354,3049
35420	364,5270	358,6544	375,5725	361,4615	354,2700
35440	364,5327	358,6165	375,4923	361,3832	354,2469
35460	364,4932	358,5583	375,5493	361,4268	354,2784
35480	364,4297	358,5375	375,5189	361,4775	354,3138
35500	364,3740	358,5231	375,4531	361,5934	354,3306
35520	364,4323	358,4327	375,4392	361,7916	354,2639
35540	364,4066	358,4468	375,4080	361,8725	354,2573
35560	364,3483	358,4628	375,3786	361,9138	354,1937
35580	364,3218	358,4349	375,3989	361,8279	354,2397
35600	364,2507	358,4080	375,4083	361,7929	354,3797
35620	364,2595	358,4051	375,4464	361,7603	354,4517
35640	364,2015	358,3440	375,3857	361,7289	354,5186
35660	364,1400	358,2878	375,5066	361,7192	354,4987
35680	364,0728	358,2561	375,4812	361,6372	354,5294
35700	364,0039	358,1954	375,4645	361,5867	354,4993
35720	363,9631	358,2871	375,5127	361,5849	354,4782
35740	363,9429	358,2730	375,4681	361,5697	354,4090
35760	363,8717	358,2986	375,4480	361,4915	354,3602
35780	363,8644	358,2587	375,4143	361,4439	354,3659
35800	363,8125	358,2771	375,4487	361,3736	354,4973
35820	363,7564	358,2141	375,4066	361,3204	354,5475
35840	363,8753	358,2068	375,3585	361,2745	354,5083
35860	364,0041	358,1389	375,3526	361,2781	354,4750
35880	364,0570	358,1271	375,3257	361,3200	354,4442
35900	364,0462	358,0775	375,2699	361,4333	354,4418
35920	363,9595	358,0785	375,2038	361,3977	354,3960
35940	363,9096	358,0890	375,1218	361,4088	354,3833
35960	363,8678	358,0507	375,0678	361,4159	354,3680
35980	363,7836	358,0221	375,0593	361,3905	354,3077
36000	363,8215	358,0093	375,0894	361,4008	354,3223
36020	363,7997	357,9448	375,0893	361,4196	354,2683
36040	363,8101	358,0207	375,1365	361,5268	354,2391
36060	363,8156	357,9808	375,3320	361,5129	354,2500
36080	363,8446	357,9227	375,3235	361,5909	354,1893
36100	363,8665	357,9081	375,2280	361,6338	354,1147
36120	363,8422	357,8482	375,1883	361,6086	354,0376
36140	363,7941	357,8788	375,1213	361,6257	354,0183
36160	363,7557	357,9270	375,0996	361,5833	353,9776
36180	363,8225	357,9172	375,0660	361,5367	353,8924
36200	363,8398	357,8576	375,0224	361,5305	353,8121
36220	363,8685	357,8491	374,9376	361,4716	353,7969
36240	363,8315	357,7862	374,9269	361,3826	353,8616
36260	363,8948	357,7662	374,9248	361,3337	353,8409
36280	364,1225	357,6765	374,9359	361,2896	353,8321
36300	364,2611	357,6267	374,9787	361,2747	353,8475
36320	364,2628	357,6529	374,9723	361,2335	353,8472
36340	364,2597	357,6366	374,9331	361,2318	353,8134
36360	364,2163	357,6053	374,9595	361,2257	353,8043
36380	364,2457	357,5846	374,9759	361,2063	353,7504
36400	364,2152	357,5742	374,9431	361,1914	353,7359
36420	364,1693	357,4861	374,9572	361,2242	353,7623
36440	364,1570	357,4836	374,9666	361,1988	353,7481
36460	364,1470	357,3915	374,9584	361,1714	353,7175
36480	364,0975	357,3030	374,9446	361,1580	353,6487
36500	364,1929	357,3144	374,9762	361,1374	353,6142
36520	364,1937	357,3142	374,9643	361,1135	353,5386
36540	364,2225	357,2511	374,9598	361,0734	353,5222
36560	364,1770	357,2702	374,9306	361,0779	353,5310
36580	364,1792	357,2534	374,8809	361,0558	353,5098
36600	364,1394	357,2831	374,8708	360,9916	353,5070
36620	364,1386	357,3028	374,8826	360,9922	353,5090
36640	364,1165	357,2869	374,9286	361,0065	353,5087
36660	364,0793	357,2269	374,9674	361,0409	353,4562
36680	364,0358	357,1587	374,9620	361,0057	353,4903
36700	364,0645	357,1035	374,9978	361,0153	353,4477
36720	364,0924	357,1262	374,9725	360,9977	353,5690
36740	364,0477	357,2422	374,9385	360,9546	353,7701
36760	364,0635	357,2277	374,8823	360,9464	353,8564
36780	363,9942	357,1851	374,8372	360,9483	353,8866
36800	363,9171	357,1731	374,7645	360,8891	353,9012
36820	363,8717	357,1780	374,7010	360,8695	353,9524
36840	363,8057	357,1096	374,6715	360,8218	354,0570
36860	363,7763	357,0346	374,6462	360,7413	354,0830
36880	363,8144	356,9392	374,6013	360,6889	354,2568
36900	363,7729	356,9708	374,5660	360,7321	354,3876
36920	363,8521	356,9312	374,4974	360,7181	354,3771
36940	363,8307	356,9943	374,4383	360,6908	354,4002
36960	363,8040	356,9341	374,4053	360,7090	354,3854
36980	363,7920	356,9682	374,3892	360,6526	354,3898
37000	363,8345	357,0030	374,3365	360,6067	354,3561
37020	363,8066	356,9490	374,2703	360,5856	354,3216
37040	363,7922	356,8712	374,1909	360,6330	354,3205
37060	363,7639	356,9093	374,1249	360,5873	354,3554
37080	363,7058	356,8483	374,1115	360,5484	354,3027
37100	363,6813	356,8275	374,0843	360,5315	354,2811
37120	363,6678	356,8068	374,0527	360,5312	354,2533
37140	363,5954	356,9397	374,0195	360,5839	354,2426
37160	363,5807	357,1633	374,0091	360,5604	354,1983
37180	363,6098	357,2479	374,0114	360,5159	354,1452
37200	363,5697	357,2379	374,0130	360,4588	354,1063
37220	363,5368	357,1898	373,9824	360,4318	354,0613
37240	363,4886	357,1576	373,9007	360,3846	354,1090
37260	363,5007	357,0790	373,8604	360,3919	354,0601
37280	363,6422	357,1049	373,7578	360,2993	354,0063
37300	363,7103	357,1814	373,6978	360,2648	353,9643
37320	363,7468	357,3411	373,7069	360,1808	353,9633
37340	363,7753	357,5022	373,7384	360,1649	354,0409
37360	363,7150	357,6255	373,8025	360,1280	354,0360
37380	363,6776	357,8218	373,7904	360,0604	353,9889
37400	363,6038	358,0229	373,8577	360,0239	353,9554
37420	363,7140	358,1423	373,9172	360,1081	353,9367
37440	363,7425	358,1472	373,9339	360,2181	353,9928
37460	363,6949	358,2065	373,8499	360,1808	353,9324
37480	363,7158	358,2051	373,8566	360,1730	353,8959
37500	363,7262	358,3050	373,7712	360,2605	353,8949
37520	363,6673	358,2702	373,7495	360,2276	353,8907
37540	363,6051	358,2349	373,7492	360,1461	353,8718
37560	363,5916	358,2726	373,7606	360,1262	353,8490
37580	363,5711	358,3915	373,7514	360,1651	353,8788
37600	363,6376	358,4058	373,8290	360,3140	353,8690
37620	363,6694	358,3938	373,8392	360,5150	353,8493
37640	363,6999	358,3335	373,8358	360,6347	353,8137
37660	363,7131	358,3589	373,7918	360,6445	353,7923
37680	363,6491	358,3456	373,8573	360,5874	353,7681
37700	363,5955	358,3053	373,7846	360,5453	353,7605
37720	363,5171	358,3806	373,8293	360,5368	353,7505
37740	363,5045	358,3894	374,0194	360,5113	353,7341
37760	363,6586	358,3811	374,2499	360,4702	353,7561
37780	363,8761	358,3753	374,5698	360,3991	353,7722
37800	363,8632	358,3698	374,6968	360,3307	353,7279
37820	363,9194	358,3642	374,6790	360,3854	353,7031
37840	363,8940	358,3313	374,6599	360,4007	353,7609
37860	363,8592	358,4341	374,6583	360,3957	353,7684
37880	363,8234	358,5056	374,7069	360,3505	353,7072
37900	363,8220	358,4413	374,6466	360,2920	353,7149
37920	363,7996	358,4732	374,7274	360,3260	353,7248
37940	363,9525	358,4758	374,7628	360,3215	353,9011
37960	363,9415	358,4386	374,7099	360,3349	354,0323
37980	363,9086	358,4273	374,6533	360,3220	354,0729
38000	363,8703	358,4020	374,6767	360,4177	354,1165
38020	363,8299	358,4425	374,8869	360,3501	354,1494
38040	363,7701	358,4115	374,9545	360,2990	354,1735
38060	363,7222	358,4220	374,9532	360,1975	354,1876
38080	363,6985	358,4305	374,9775	360,1569	354,1601
38100	363,6652	358,3832	374,9321	360,1311	354,1139
38120	363,6320	358,3524	374,8893	360,1374	354,0988
38140	363,6120	358,3540	374,8206	360,2102	354,0809
38160	363,6255	358,4806	374,7640	360,1271	354,0476
38180	363,5316	358,5120	374,7523	360,0793	354,1407
38200	363,4998	358,5294	374,7070	360,0329	354,0944
38220	363,6153	358,5221	374,8944	359,9905	354,0136
38240	363,6416	358,5075	375,1824	359,9355	354,0046
38260	363,6296	358,4759	375,2022	359,8940	353,9835
38280	363,7102	358,4496	375,2730	359,8836	353,9288
38300	363,7738	358,4042	375,2412	360,0061	353,9671
38320	363,7625	358,4137	375,1746	360,1067	354,0065
38340	363,7440	358,4081	375,1106	360,1628	353,9789
38360	363,8850	358,4743	375,1975	360,1354	353,9971
38380	364,0284	358,6010	375,3229	360,1530	353,9452
38400	364,1820	358,9290	375,2768	360,1077	353,9745
38420	364,1590	359,1334	375,3282	360,1097	354,0740
38440	364,1850	359,3547	375,4730	360,0553	354,0793
38460	364,2879	359,4608	375,5503	360,1398	354,1094
38480	364,4828	359,5470	375,5533	360,2017	354,1738
38500	364,6608	359,5866	375,6047	360,2037	354,1488
38520	364,7841	359,5765	375,6720	360,1544	354,2293
38540	364,7861	359,5116	375,8995	360,1269	354,1883
38560	364,7501	359,4581	376,0380	360,1064	354,1621
38580	364,7071	359,4480	376,1416	360,0890	354,1097
38600	364,7127	359,4411	376,1977	360,1209	354,0436
38620	364,6954	359,3796	376,1991	360,0950	354,0269
38640	364,6864	359,3890	376,1340	360,0095	354,0183
38660	364,6396	359,4522	376,1164	359,9646	354,0388
38680	364,6593	359,3969	376,0587	359,9097	354,0179
38700	364,5998	359,3404	376,0212	359,8737	354,0126
38720	364,5633	359,3795	375,9972	359,8108	353,9870
38740	364,5349	359,3604	375,9493	359,7613	353,9997
38760	364,4730	359,3743	375,8605	359,7012	353,9648
38780	364,4139	359,4250	375,8207	359,6805	353,9198
38800	364,3859	359,3870	375,8201	359,6694	353,9787
38820	364,3314	359,3616	375,7951	359,6663	354,0475
38840	364,2823	359,3088	375,8087	359,6362	354,0721
38860	364,2749	359,2729	375,7902	359,5826	354,0537
38880	364,3117	359,2907	375,7864	359,6278	354,0019
38900	364,3637	359,3177	375,7645	359,6560	353,9657
38920	364,3008	359,2797	375,7617	359,6058	353,9660
38940	364,2516	359,2390	375,8608	359,5787	353,9977
38960	364,2312	359,2851	375,8408	359,5523	353,9741
38980	364,2845	359,2853	375,8204	359,5581	353,9509
39000	364,2975	359,3035	375,7744	359,5867	354,0139
39020	364,3394	359,2493	375,7304	359,5942	353,9500
39040	364,3041	359,2753	375,6717	359,5876	354,0083
39060	364,2565	359,2470	375,5975	359,5139	354,0952
39080	364,2106	359,2432	375,6231	359,5494	354,0753
39100	364,1850	359,2360	375,6220	359,5521	354,0756
39120	364,1719	359,2300	375,6707	359,5709	354,2910
39140	364,1668	359,1929	375,7589	359,6440	354,4713
39160	364,1876	359,3265	375,9184	359,5795	354,5757
39180	364,1917	359,3440	376,2202	359,5373	354,5497
39200	364,1729	359,2973	376,6368	359,4947	354,5306
39220	364,2071	359,2743	376,8064	359,4557	354,4950
39240	364,1790	359,2933	376,7519	359,4228	354,4677
39260	364,1882	359,4097	376,8224	359,4133	354,4640
39280	364,1574	359,5192	376,8326	359,4154	354,4246
39300	364,1360	359,6133	376,8179	359,4662	354,3853
39320	364,0778	359,6255	376,8052	359,5355	354,4023
39340	364,0462	359,6398	376,7434	359,5809	354,3669
39360	364,0004	359,5820	376,6626	359,5307	354,3121
39380	363,9234	359,5908	376,6058	359,5860	354,2324
39400	363,9099	359,5788	376,6087	359,5582	354,1913
39420	363,8704	359,5787	376,6243	359,5774	354,1944
39440	363,8769	359,5430	376,6543	359,6448	354,1945
39460	363,8947	359,5510	376,6190	359,7172	354,1844
39480	363,9005	359,7679	376,5509	359,7541	354,1740
39500	363,8883	359,8630	376,4697	359,7039	354,1415
39520	363,9729	359,8554	376,4828	359,6703	354,2726
39540	363,9644	359,8480	376,5449	359,6401	354,4156
39560	363,9378	359,8376	376,6226	359,5972	354,4059
39580	363,9096	359,8170	376,6360	359,5722	354,4633
39600	363,8952	359,7755	376,5987	359,5791	354,4973
39620	363,8531	359,7664	376,5644	359,6358	354,5080
39640	363,8655	359,8236	376,5531	359,5963	354,6325
39660	363,8496	359,8824	376,5487	359,5570	354,6922
39680	363,8110	360,0507	376,5457	359,5143	354,7233
39700	363,7879	360,1210	376,5129	359,4589	354,7065
39720	363,7507	360,1124	376,4735	359,4773	354,7256
39740	363,6814	360,1372	376,3987	359,3960	354,8015
39760	363,7178	360,0977	376,3672	359,3719	355,0287
39780	363,7928	360,0609	376,3245	359,3777	355,1469
39800	363,8619	359,9959	376,3153	359,3491	355,3434
39820	363,9174	359,9391	376,3154	359,3761	355,4564
39840	363,9006	359,9635	376,2686	359,3943	355,5945
